Code,Customer,Postcode,Product,Transport / 1000,Annual Volume,lat,lon
G0134,Grove (part of 2SFG),H18 AR26, BOX008/102/NPL/G0134/01/1000G - NEW PALLET HIEGHT ,134.62,177800,,
G0134,Grove (part of 2SFG),H18 AR26, BOX045/102/NPB/900G/ - NEW PALLET HIEGHT ,53.85,23800,,
G0134,Grove (part of 2SFG),H18 AR26, BOX045/102/YPB/900G/ - NEW PALLET HIEGHT ,40.39,229000,,
G0134,Grove (part of 2SFG),H18 AR26, BOX048/102/NPL/700G/ - NEW PALLET HIEGHT ,40.39,14400,,
G0134,Grove (part of 2SFG),H18 AR26, BOX048/102/YPL/800G/ - NEW PALLET HIEGHT ,40.39,15400,,
G0134,Grove (part of 2SFG),H18 AR26, BOX050/102/NPB/G0134/01/  - NEW PALLET HIEGHT ,134.65,0,,
G0134,Grove (part of 2SFG),H18 AR26, BOX092/102/NPB/1250G/960P ,84.13461538,0,,
G0134,Grove (part of 2SFG),H18 AR26, BOX092/102/NPL/G0134/01/1000G ,84.13461538,0,,
G0134,Grove (part of 2SFG),H18 AR26, BOX086/102/NPB/1150G/ - NEW PALLET HIEGHT ,100.96,35000,,
G0134,Grove (part of 2SFG),H18 AR26, BOX086/102/NPL/800G/ - NEW PALLET HIEGHT ,100.96,35000,,
G0134,Grove (part of 2SFG),H18 AR26, BOX008/102/NPL/G0134/01/1000G - NEW PALLET HIEGHT ,134.62,177800,,
G0134,Grove (part of 2SFG),H18 AR26, BOX045/102/NPB/900G/ - NEW PALLET HIEGHT ,44.87179487,23800,,
G0134,Grove (part of 2SFG),H18 AR26, BOX045/102/YPB/900G/ - NEW PALLET HIEGHT ,40.39,229000,,
G0134,Grove (part of 2SFG),H18 AR26, BOX048/102/NPL/700G/ - NEW PALLET HIEGHT ,40.39,14400,,
G0134,Grove (part of 2SFG),H18 AR26, BOX048/102/YPL/800G/ - NEW PALLET HIEGHT ,40.39,15400,,
G0134,Grove (part of 2SFG),H18 AR26, BOX050/102/NPB/G0134/01/  - NEW PALLET HIEGHT ,134.65,0,,
G0134,Grove (part of 2SFG),H18 AR26, BOX092/102/NPB/1250G/ ,84.13461538,0,,
G0134,Grove (part of 2SFG),H18 AR26, BOX092/102/NPL/G0134/01/ ,84.13461538,0,,
G0134,Grove (part of 2SFG),H18 AR26, BOX086/102/NPB/1150G/ - NEW PALLET HIEGHT ,100.96,35000,,
G0134,Grove (part of 2SFG),H18 AR26, BOX086/102/NPL/800G/ - NEW PALLET HIEGHT ,100.96,35000,,
G0155,Grove Smith Turkeys,CM7 5BA, Box093 102 Lid ,21.73076923,10000,51.91925,0.4953
G0155,Grove Smith Turkeys,CM7 5BA, Box093 102 Base ,21.73076923,10000,51.91925,0.4953
H0025,Harder Bros,LS27 8EX, BOX011/101/NPB/800G/2000P ,13.91666667,48000,53.75074,-1.5866499
H0025,Harder Bros,LS27 8EX, BOX011/101/NPL/800G/2000P ,13.91666667,48000,53.75074,-1.5866499
H0028,Harlech (Delivered - CH1), LL52 0LJ, BOX001/101/NPBH/1000G/1000P ,56.25,6000,52.91674,-4.29746
H0028,Harlech (Delivered - CH1), LL52 0LJ, BOX001/101/NPLH/1000G/1000P ,56.25,6000,52.91674,-4.29746
H0028,Harlech (Delivered - CH1), LL52 0LJ, BOX027/101/NPB/850G/1620P ,34.72222222,8100,52.91674,-4.29746
H0028,Harlech (Delivered - CH1), LL52 0LJ, BOX027/101/NPL/700G/1620P ,34.72222222,8100,52.91674,-4.29746
H0028,Harlech (Delivered), LL52 0LJ, BOX001/101/NPBH/1000G/1000P ,79.5,6000,52.91674,-4.29746
H0028,Harlech (Delivered), LL52 0LJ, BOX001/101/NPLH/1000G/1000P ,79.5,6000,52.91674,-4.29746
H0028,Harlech (Delivered), LL52 0LJ, BOX027/101/NPB/850G/1620P ,49.07407407,8100,52.91674,-4.29746
H0028,Harlech (Delivered), LL52 0LJ, BOX027/101/NPL/700G/1620P ,49.07407407,8100,52.91674,-4.29746
H0028,Harlech (Exworks),n/a, BOX001/101/NPBH/1000G/1000P ,,6000,,
H0028,Harlech (Exworks),n/a, BOX001/101/NPLH/1000G/1000P ,,6000,,
H0028,Harlech (Exworks),n/a, BOX027/101/NPB/850G/1620P ,,8100,,
H0028,Harlech (Exworks),n/a, BOX027/101/NPL/700G/1620P ,,8100,,
H0041,HCF,BD13 5HP, Box049 Base - Plain ,4.14,500000,53.8260509,-1.9036419
H0041,HCF,BD13 5HP, Box049 Lid - Plain Brown ,4.14,50000,53.8260509,-1.9036419
H0041,HCF,BD13 5HP, Box049 Lid - Plain White ,4.14,25000,53.8260509,-1.9036419
H0041,HCF,BD13 5HP, Leq Qtrs - Print ,4.14,120000,53.8260509,-1.9036419
H0041,HCF,BD13 5HP, Wings - Print ,4.14,75000,53.8260509,-1.9036419
H0041,HCF,BD13 5HP, Mama - Print ,4.14,75000,53.8260509,-1.9036419
H0041,HCF,BD13 5HP, Cocas - Print ,4.14,150000,53.8260509,-1.9036419
H0041,HCF,BD13 5HP, Chef - Print ,4.14,50000,53.8260509,-1.9036419
H0063,Hewitts,BT61 8QB, BOX001/102/DWB/1000G/540P ,65.37990196,390000,54.4053,-6.5811
H0063,Hewitts,BT61 8QB, BOX001/102/LPB/1000G/1120P ,39.69494048,104000,54.4053,-6.5811
H0063,Hewitts,BT61 8QB, BOX001/1002/NPL/H0063/01/850G ,44.45833333,234000,54.4053,-6.5811
H0063,Hewitts,BT61 8QB, BOX001/102/YPL/1000G/1120P ,39.69494048,104000,54.4053,-6.5811
H0063,Hewitts,BT61 8QB, BOX060/102/NPL/H0063/01/850G ,37.04861111,156000,54.4053,-6.5811
H0063,Hewitts,BT61 8QB, BOX076/103/NPB/1100G/1000P ,46.31076389,52000,54.4053,-6.5811
H0063,Hewitts,BT61 8QB, BOX076/103/NPL/H0063/01/1000G ,44.45833333,52000,54.4053,-6.5811
H0063,Hewitts,BT61 8QB, BOX079/102/YPB/1250G/750P ,59.27777778,,54.4053,-6.5811
H0073,Highbury,SY13 1LJ, BOX014/101/NPB/1000G/1250P ,16.43333333,65700,52.96468,-2.6625899
H0073,Highbury,SY13 1LJ, BOX014/101/NPL/800G/1240P ,16.56586022,24200,52.96468,-2.6625899
H0073,Highbury,SY13 1LJ, BOX052/101/NPL/H0073/01/800G ,16.56586022,25700,52.96468,-2.6625899
H0073,Highbury,SY13 1LJ, BOX052/102/NPL/H0073/01/850G ,24.83870968,1320500,52.96468,-2.6625899
H0073,Highbury,SY13 1LJ, BOX053/101/NPB/1000G/2450P ,10.06122449,1320500,52.96468,-2.6625899
H0073,Highbury,SY13 1LJ, BOX053/101/NPL/H0073/01/2450P ,8.384353741,197000,52.96468,-2.6625899
H0073,Highbury,SY13 1LJ, New Poly Base Box014 ,16.43333333,50000,52.96468,-2.6625899
M0104,Houldsworth - Halifax,HX4 9ED, BOX001/101/NPBH/1000G/1000P ,30.25,50000,53.67621207,-1.8628308
M0104,Houldsworth - Halifax,HX4 9ED, BOX001/101/NPLH/1000G/1000P ,30.25,50000,53.67621207,-1.8628308
M0104,Houldsworth - Halifax,HX4 9ED, BOX004/101/NPB/800G/3600P ,8.402777778,2500,53.67621207,-1.8628308
M0104,Houldsworth - Halifax,HX4 9ED, BOX004/101/NPL/800G/3600P ,8.402777778,2500,53.67621207,-1.8628308
M0104,Houldsworth - Halifax,HX4 9ED, BOX027/101/NPB/850G/1620P ,18.67283951,21000,53.67621207,-1.8628308
M0104,Houldsworth - Halifax,HX4 9ED, BOX027/101/NPL/700G/1620P ,18.67283951,21000,53.67621207,-1.8628308
M0104,Houldsworth - Stockport,S44 5FB, BOX001/101/NPBH/1000G/1000P ,52,50000,53.237,-1.33104
M0104,Houldsworth - Stockport,S44 5FB, BOX001/101/NPLH/1000G/1000P ,52,50000,53.237,-1.33104
M0104,Houldsworth - Stockport,S44 5FB, BOX004/101/NPB/800G/3600P ,14.44,2500,53.237,-1.33104
M0104,Houldsworth - Stockport,S44 5FB, BOX004/101/NPL/800G/3600P ,14.44,2500,53.237,-1.33104
M0104,Houldsworth - Stockport,S44 5FB, BOX027/101/NPB/850G/1620P ,32.1,21000,53.237,-1.33104
M0104,Houldsworth - Stockport,S44 5FB, BOX027/101/NPL/700G/1620P ,32.1,21000,53.237,-1.33104
I0030,ICC,SA62 4BW, Box001 102 YPL Print - EXWORKS ,0,,51.8313826,-4.9564238
I0030,ICC,SA62 4BW, Box054 102 NPL Print - EXWORKS ,0,,51.8313826,-4.9564238
I0030,ICC,SA62 4BW, Box054 102 NPB - EXWORKS ,0,,51.8313826,-4.9564238
I0030,ICC,SA62 4BW, Box001 102 YPL Print - EXWORKS Net including rebate ,0,,51.8313826,-4.9564238
I0030,ICC,SA62 4BW, Box054 102 NPL Print - EXWORKS Net including rebate ,0,,51.8313826,-4.9564238
I0008,IGWT,A75 PY57, Box029 Base ,100,0,,
I0008,IGWT,A75 PY57, Box029 Lid ,100,0,,
I0018,IRC,M17 1PF, BOX001/101/NPB/1050G/1000P ,54.5,67000,53.4676425,-2.3162126
I0018,IRC,M17 1PF, BOX001/101/NPL/1000G/1000P ,54.5,67000,53.4676425,-2.3162126
I0018,IRC,M17 1PF, BOX002/101/YPO/900G/1232P ,44.23701299,11600,53.4676425,-2.3162126
I0018,IRC,M17 1PF, BOX004/101/NPB/800G/3600P ,15.13888889,7200,53.4676425,-2.3162126
I0018,IRC,M17 1PF, BOX004/101/NPL/800G/3600P ,15.13888889,7200,53.4676425,-2.3162126
I0018,IRC - Reviewed,M17 1PF, BOX001/101/NPB/1050G/1000P ,54.5,67000,53.4676425,-2.3162126
I0018,IRC - Reviewed,M17 1PF, BOX001/101/NPL/1000G/1000P ,54.5,67000,53.4676425,-2.3162126
I0018,IRC - Reviewed,M17 1PF, BOX002/101/YPO/900G/1232P ,44.23701299,11600,53.4676425,-2.3162126
I0018,IRC - Reviewed,M17 1PF, BOX004/101/NPB/800G/3600P ,15.13888889,7200,53.4676425,-2.3162126
I0018,IRC - Reviewed,M17 1PF, BOX004/101/NPL/800G/3600P ,15.13888889,7200,53.4676425,-2.3162126
I0039,Isle of Man Meat,NN17 5QW, BOX001/102/NPL/1250G/600P ,0,,52.501,-0.64537
I0039,Isle of Man Meat,NN17 5QW, BOX001/102/YPB/1250G/1000P ,0,,52.501,-0.64537
I0039,Isle of Man Meat,NN17 5QW, BOX001/102/YPL/1250G/1000P ,0,,52.501,-0.64537
J0003,J A Jewitt,DL16 7QD, BOX001/101/YPL/J0003/01/1000G ,23.90909091,39100,54.6840519,-1.6243658
J0003,J A Jewitt,DL16 7QD, BOX001/102/YPB/1000G/1120P ,21.3474026,30000,54.6840519,-1.6243658
J0003,J A Jewitt,DL16 7QD, BOX001/102/YPL/1000G/1120P ,21.3474026,0,54.6840519,-1.6243658
J0003,J A Jewitt,DL16 7QD, BOX001/102/YPL/J0003/01/1000G ,23.90909091,0,54.6840519,-1.6243658
J0003,J A Jewitt,DL16 7QD, BOX016/102/YPB/1000G/1080P ,22.13804714,0,54.6840519,-1.6243658
J0003,J A Jewitt,DL16 7QD, BOX016/102/YPL/1000G/1080P ,21.3474026,0,54.6840519,-1.6243658
J0003,J A Jewitt (Q2 - revised),DL16 7QD, BOX016/102/YPB/1000G/1080P ,22.13804714,0,54.6840519,-1.6243658
J0003,J A Jewitt (Q2 - revised),DL16 7QD, BOX016/102/YPL/1000G/1080P ,21.3474026,0,54.6840519,-1.6243658
J0024,Jack Brands,IP6 0HX, Base - Plain ,31.58,250000,52.10937,1.10369
J0024,Jack Brands,IP6 0HX, Lid - Plain ,31.58,250000,52.10937,1.10369
J0030,Jak Foods,IP6 0NX, Box006 102 base ,9.461538462,200000,52.1108,1.10337
J0030,Jak Foods,IP6 0NX, Box006 102 lid ,9.461538462,200000,52.1108,1.10337
J0093,JF Edwards - Smithfield,EC1A 9PS, BOX001/102/LPB/1000G/1120P ,53.57142857,10000,51.5191299,-0.10199
J0093,JF Edwards - Smithfield,EC1A 9PS, BOX001/102/YPL/1000G/1120P ,53.57142857,10000,51.5191299,-0.10199
J0093,JF Edwards - Smithfield,EC1A 9PS, Box001 102 std poly base ,53.57142857,10000,51.5191299,-0.10199
J0093,JF Edwards - Smithfield,EC1A 9PS, Box001 102 no poly base ,53.57142857,10000,51.5191299,-0.10199
J0093,JF Edwards - Smithfield,EC1A 9PS, Box001 102 no poly lid ,53.57142857,10000,51.5191299,-0.10199
J0070,John Scott Meat,PA3 4HP, BOX001/102/YPB/1000G/1120P ,50.14880952,,55.86234,-4.41556
J0070,John Scott Meat,PA3 4HP, BOX001/102/YPB/1000G/600P ,93.61111111,,55.86234,-4.41556
J0070,John Scott Meat,PA3 4HP, BOX001/102/YPL/1000G/1120P ,50.14880952,,55.86234,-4.41556
J0070,John Scott Meat,PA3 4HP, BOX001/102/YPL/J0070/01/1250G ,56.16666667,,55.86234,-4.41556
J0070,John Scott Meat,PA3 4HP, BOX027/102/YPO/1000G/960P ,58.50694444,,55.86234,-4.41556
L0024,lake District Farmers,LA12 7TW, BOX001/101/NPB/1050G/1000P ,79,56000,54.19197266,-3.10439452
L0024,lake District Farmers,LA12 7TW, BOX001/101/YPL/L0024/01/1000G ,79,23100,54.19197266,-3.10439452
L0024,lake District Farmers,LA12 7TW, BOX016/102/YPB/1000G/1080P ,73.14814815,7500,54.19197266,-3.10439452
L0024,lake District Farmers,LA12 7TW, BOX016/102/YPL/1000G/1080P ,73.14814815,7400,54.19197266,-3.10439452
L0155,Longlands Farm,CT4 6UD, Box001 base ,85.5,,51.15812778,1.109081625
L0155,Longlands Farm,CT4 6UD, Box001 lid ,85.5,,51.15812778,1.109081625
L0155,Longlands Farm,CT4 6UD, Box001 base - Mixed pallet ,85.5,,51.15812778,1.109081625
L0155,Longlands Farm,CT4 6UD, Box001 lid - Mixed pallet ,85.5,,51.15812778,1.109081625
M0170,Majestic Meats,BD8 0HR, Box014 850gsm base - trial order ,34.67741935,2500,53.79417,-1.79978
M0170,Majestic Meats,BD8 0HR, Box014 1150gsm base - trial order ,34.4,2500,53.79417,-1.79978
M0170,Majestic Meats,BD8 0HR, Box014 800gsm lid - trail order ,34.67741935,2500,53.79417,-1.79978
M0115,Millers of Speyside,PH26 3NB, BOX001/101/YPB/1000G/1250P ,88.53333333,2500,57.32175,-3.62259
M0115,Millers of Speyside,PH26 3NB, BOX001/101/YPB/1250G/1000P ,110.6666667,0,57.32175,-3.62259
M0115,Millers of Speyside,PH26 3NB, BOX001/101/YPL/1000G/1000P ,110.6666667,2500,57.32175,-3.62259
M0115,Millers of Speyside,PH26 3NB, BOX001/101/YPL/1000G/1250P ,88.53333333,0,57.32175,-3.62259
M0115,Millers of Speyside,PH26 3NB, BOX001/101/YPL/M0115/02/1000G ,98.80952381,0,57.32175,-3.62259
M0115,Millers of Speyside,PH26 3NB, BOX001/102/YPB/1000G/600P ,184.4444444,9000,57.32175,-3.62259
M0115,Millers of Speyside,PH26 3NB, BOX001/102/YPL/M0115/01/1000G ,98.80952381,0,57.32175,-3.62259
M0115,Millers of Speyside,PH26 3NB, BOX001/102/YPL/M0115/02/1000G ,98.80952381,0,57.32175,-3.62259
M0115,Millers of Speyside,PH26 3NB, BOX016/102/NPL/M0115/01/1000G ,98.81,0,57.32175,-3.62259
M0115,Millers of Speyside,PH26 3NB, BOX016/102/YPB/1000G/1080P ,102.4691358,5400,57.32175,-3.62259
M0115,Millers of Speyside,PH26 3NB, BOX016/102/YPL/1000G/1080P ,102.4691358,5400,57.32175,-3.62259
M0115,Millers of Speyside,PH26 3NB, BOX056/102/YPB/1100G/540P ,204.9382716,700,57.32175,-3.62259
W0075,Morrisons,BB12 7BF, Box001 MC Euro poly lid  print - 10k (5k sheets) ,20.05,10000,53.78828,-2.30146
W0075,Morrisons,BB12 7BF, Box001 MC Euro poly lid  print - 5k (2.5k sheets) ,20.05,5000,53.78828,-2.30146
W0075,Morrisons,BB12 7BF, Box001 MC Euro poly lid  print - 2.5k (1.25k sheets) ,20.05,2500,53.78828,-2.30146
W0075,Morrisons,BB12 7BF, Box001 NP base ,20.05,2500,53.78828,-2.30146
W0075,Morrisons,BB12 7BF, Box061 MC Half  Euro poly lid  print - 10k (5k sheets) ,11.54401154,10000,53.78828,-2.30146
W0075,Morrisons,BB12 7BF, Box061 MC Half Euro poly lid  print - 5k (2.5k sheets) ,11.54401154,5000,53.78828,-2.30146
W0075,Morrisons,BB12 7BF, Box061 MC Half Euro lid base  print - 2.5k (1.25k sheets) ,11.54401154,2500,53.78828,-2.30146
W0075,Morrisons,BB12 7BF, Box061 MC Half Euro lid base  print - 1k (0.5k sheets) - supply 500 lids ,11.54401154,1000,53.78828,-2.30146
W0075,Morrisons,BB12 7BF, Box061 poly base ,11.54401154,2500,53.78828,-2.30146
W0075,Morrisons - Woodheads Colne,BB12 7BF, BOX001/101/LPB/1250G/1000P ,54.5,0,53.78828,-2.30146
W0075,Morrisons - Woodheads Colne,BB12 7BF, BOX001/101/YPL/1000G/1000P ,54.5,13000,53.78828,-2.30146
W0075,Morrisons - Woodheads Colne,BB12 7BF, BOX001/101/YPL/B0182/03/950G ,72.66666667,0,53.78828,-2.30146
W0075,Morrisons - Woodheads Colne,BB12 7BF, BOX001/101/YPL/G0101/05/950G ,72.66666667,0,53.78828,-2.30146
W0075,Morrisons - Woodheads Colne,BB12 7BF, BOX001/101/YPL/W0075/01/950G ,72.66666667,1500,53.78828,-2.30146
W0075,Morrisons - Woodheads Colne,BB12 7BF, BOX001/101/YPL/W0075/02/950G ,72.66666667,3000,53.78828,-2.30146
W0075,Morrisons - Woodheads Colne,BB12 7BF, BOX001/101/YPL/W0075/03/950G ,72.66666667,28500,53.78828,-2.30146
W0075,Morrisons - Woodheads Colne,BB12 7BF,BOX001/101/YPL/W0075/05/950G,72.66666667,0,53.78828,-2.30146
W0075,Morrisons - Woodheads Colne,BB12 7BF, BOX001/101/YPL/W0075/06/950G ,72.66666667,0,53.78828,-2.30146
W0075,Morrisons - Woodheads Colne,BB12 7BF, BOX001/102/LPB/1100G/1080P ,50.46296296,65000,53.78828,-2.30146
W0075,Morrisons - Woodheads Colne,BB12 7BF,BOX001/102/YPL/1000G/1000P,54.5,31000,53.78828,-2.30146
W0075,Morrisons - Woodheads Colne,BB12 7BF,BOX016/101/LPB/900G/1485P,36.04497354,15000,53.78828,-2.30146
W0075,Morrisons - Woodheads Colne,BB12 7BF,BOX016/101/YPL/900G/1485P,36.7003367,0,53.78828,-2.30146
W0075,Morrisons - Woodheads Colne,BB12 7BF,BOX050/102/YPB/1100G/800P,68.125,0,53.78828,-2.30146
W0075,Morrisons - Woodheads Colne,BB12 7BF,BOX061/101/YPL/B0182/01/900G,72.66666667,0,53.78828,-2.30146
W0075,Morrisons - Woodheads Colne,BB12 7BF,BOX061/101/YPL/W0075/02/900G,72.66666667,15000,53.78828,-2.30146
W0075,Morrisons - Woodheads Colne,BB12 7BF,BOX061/103/YPL/W0075/01/900G,72.66666667,1500,53.78828,-2.30146
W0075,Morrisons - Woodheads Colne,BB12 7BF,BOX070/102/YPB/1100G/500P,109,0,53.78828,-2.30146
W0075,Morrisons - Woodheads Colne,BB12 7BF,BOX070/103/YPL/1100G/500P,109,0,53.78828,-2.30146
W0075,Morrisons - Woodheads Colne,BB12 7BF,BOX076/101/NPL/W0075/02/1000G,54.5,0,53.78828,-2.30146
W0075,Morrisons - Woodheads Colne,BB12 7BF,BOX076/102/YPB/1000G/1000P(2),54.5,0,53.78828,-2.30146
W0075,Morrisons - Woodheads Spalding,BB12 7BF,BOX001/101/LPB/1250G/1000P,54.5,0,53.78828,-2.30146
W0075,Morrisons - Woodheads Spalding,BB12 7BF,BOX001/101/YPL/1000G/1000P,54.5,24000,53.78828,-2.30146
W0075,Morrisons - Woodheads Spalding,BB12 7BF,BOX001/101/YPL/B0182/03/950G,72.66666667,35300,53.78828,-2.30146
W0075,Morrisons - Woodheads Spalding,BB12 7BF,BOX001/101/YPL/G0101/05/950G,72.66666667,9000,53.78828,-2.30146
W0075,Morrisons - Woodheads Spalding,BB12 7BF,BOX001/101/YPL/W0075/01/950G,72.66666667,2300,53.78828,-2.30146
W0075,Morrisons - Woodheads Spalding,BB12 7BF,BOX001/101/YPL/W0075/02/950G,72.66666667,0,53.78828,-2.30146
W0075,Morrisons - Woodheads Spalding,BB12 7BF,BOX001/101/YPL/W0075/03/950G,72.66666667,30600,53.78828,-2.30146
W0075,Morrisons - Woodheads Spalding,BB12 7BF,BOX001/101/YPL/W0075/05/950G,72.66666667,0,53.78828,-2.30146
W0075,Morrisons - Woodheads Spalding,BB12 7BF,BOX001/101/YPL/W0075/06/950G,72.66666667,0,53.78828,-2.30146
W0075,Morrisons - Woodheads Spalding,BB12 7BF,BOX001/102/LPB/1100G/1080P,50.46296296,23800,53.78828,-2.30146
W0075,Morrisons - Woodheads Spalding,BB12 7BF,BOX001/102/YPL/1000G/1000P,54.5,84200,53.78828,-2.30146
W0075,Morrisons - Woodheads Spalding,BB12 7BF,BOX016/101/LPB/900G/1485P,36.04497354,22700,53.78828,-2.30146
W0075,Morrisons - Woodheads Spalding,BB12 7BF,BOX016/101/YPL/900G/1485P,36.7003367,7400,53.78828,-2.30146
W0075,Morrisons - Woodheads Spalding,BB12 7BF,BOX050/102/YPB/1100G/800P,68.125,0,53.78828,-2.30146
W0075,Morrisons - Woodheads Spalding,BB12 7BF,BOX061/101/YPL/B0182/01/900G,72.66666667,0,53.78828,-2.30146
W0075,Morrisons - Woodheads Spalding,BB12 7BF,BOX061/101/YPL/W0075/02/900G,72.66666667,18000,53.78828,-2.30146
W0075,Morrisons - Woodheads Spalding,BB12 7BF,BOX061/103/YPL/W0075/01/900G,72.66666667,0,53.78828,-2.30146
W0075,Morrisons - Woodheads Spalding,BB12 7BF,BOX070/102/YPB/1100G/500P,109,10600,53.78828,-2.30146
W0075,Morrisons - Woodheads Spalding,BB12 7BF,BOX070/103/YPL/1100G/500P,109,0,53.78828,-2.30146
W0075,Morrisons - Woodheads Spalding,BB12 7BF,BOX076/101/NPL/W0075/02/1000G,54.5,0,53.78828,-2.30146
W0075,Morrisons - Woodheads Spalding,BB12 7BF,BOX076/102/YPB/1000G/1000P(2),54.5,0,53.78828,-2.30146
W0079,Morrisons - Woodheads Turiff,AB53 4PA,BOX001/101/LPB/1250G/1000P,117.5,0,57.54206,-2.45871
W0079,Morrisons - Woodheads Turiff,AB53 4PA,BOX001/101/YPL/1000G/1000P,117.5,16000,57.54206,-2.45871
W0079,Morrisons - Woodheads Turiff,AB53 4PA,BOX001/101/YPL/B0182/03/950G,156.6666667,0,57.54206,-2.45871
W0079,Morrisons - Woodheads Turiff,AB53 4PA,BOX001/101/YPL/G0101/05/950G,156.6666667,0,57.54206,-2.45871
W0079,Morrisons - Woodheads Turiff,AB53 4PA,BOX001/101/YPL/W0075/01/950G,156.6666667,2500,57.54206,-2.45871
W0079,Morrisons - Woodheads Turiff,AB53 4PA,BOX001/101/YPL/W0075/02/950G,156.6666667,800,57.54206,-2.45871
W0079,Morrisons - Woodheads Turiff,AB53 4PA,BOX001/101/YPL/W0075/03/950G,156.6666667,0,57.54206,-2.45871
W0079,Morrisons - Woodheads Turiff,AB53 4PA,BOX001/101/YPL/W0075/05/950G,156.6666667,0,57.54206,-2.45871
W0079,Morrisons - Woodheads Turiff,AB53 4PA,BOX001/101/YPL/W0075/06/950G,156.6666667,0,57.54206,-2.45871
W0079,Morrisons - Woodheads Turiff,AB53 4PA,BOX001/102/LPB/1100G/1080P,108.7962963,27100,57.54206,-2.45871
W0079,Morrisons - Woodheads Turiff,AB53 4PA,BOX001/102/YPL/1000G/1000P,117.5,22000,57.54206,-2.45871
W0079,Morrisons - Woodheads Turiff,AB53 4PA,BOX016/101/LPB/900G/1485P,77.71164021,0,57.54206,-2.45871
W0079,Morrisons - Woodheads Turiff,AB53 4PA,BOX016/101/YPL/900G/1485P,79.12457912,3000,57.54206,-2.45871
W0079,Morrisons - Woodheads Turiff,AB53 4PA,BOX050/102/YPB/1100G/800P,146.875,3000,57.54206,-2.45871
W0079,Morrisons - Woodheads Turiff,AB53 4PA,BOX061/101/YPL/B0182/01/900G,338.3168283,0,57.54206,-2.45871
W0079,Morrisons - Woodheads Turiff,AB53 4PA,BOX061/101/YPL/W0075/02/900G,338.3168283,3000,57.54206,-2.45871
W0079,Morrisons - Woodheads Turiff,AB53 4PA,BOX061/103/YPL/W0075/01/900G,338.3168283,0,57.54206,-2.45871
W0079,Morrisons - Woodheads Turiff,AB53 4PA,BOX070/102/YPB/1100G/500P,235,0,57.54206,-2.45871
W0079,Morrisons - Woodheads Turiff,AB53 4PA,BOX070/103/YPL/1100G/500P,235,0,57.54206,-2.45871
W0079,Morrisons - Woodheads Turiff,AB53 4PA,BOX076/101/NPL/W0075/02/1000G,117.5,0,57.54206,-2.45871
W0079,Morrisons - Woodheads Turiff,AB53 4PA,BOX076/102/YPB/1000G/1000P(2),117.5,0,57.54206,-2.45871
M0177,Mountain Valley,NW6 2DS,Box070 102 YPB 1100g 500p,146,,51.5469,-0.20234
M0177,Mountain Valley,NW6 2DS,Box070 103 YPL 1100G 500P,146,,51.5469,-0.20234
M0177,Mountain Valley,NW6 2DS,Box001 102 YPB 100G 1120P,65.18,,51.5469,-0.20234
M0177,Mountain Valley,NW6 2DS,Box001 102 YPL 1000G 1120P,65.18,,51.5469,-0.20234
N0074,Newburgh,WA3 3AP,BoxF502 Base,40.35714286,2500,53.4755262,-2.59648935
N0074,Newburgh,WA3 3AP,BoxF502 Lid,40.35714286,2500,53.4755262,-2.59648935
N0074,Newburgh,WA3 3AP,Bespoke - Base,37.66666667,32000,53.4755262,-2.59648935
N0074,Newburgh,WA3 3AP,Bespoke - lid,37.66666667,32000,53.4755262,-2.59648935
N0074,Newburgh,WA3 3AP,Box025 101 base,57.22222222,5000,53.4755262,-2.59648935
N0074,Newburgh,WA3 3AP,Box025 101 lid,57.22222222,5000,53.4755262,-2.59648935
N0037,Noble,DN21 1QH,R1 Base - Plain,12.98,500000,53.40528,-0.75519
N0037,Noble,DN21 1QH,R1 Lid - Print,9.01,500000,53.40528,-0.75519
N0037,Noble,DN21 1QH,Box048 Base - Plain,9.01,250000,53.40528,-0.75519
N0037,Noble,DN21 1QH,Box048 lid - Print,9.01,250000,53.40528,-0.75519
N0040,Nolan,AB12 3AN,Box046 LP Base,53.52941176,25000,57.12089,-2.09458
N0040,Nolan,AB12 3AN,Box046 LP Lid,30.33333333,25000,57.12089,-2.09458
N0072,Norwest,PE6 8LD,Bespoke base 7500,12.25,7500,52.6871247,-0.3153339
N0072,Norwest,PE6 8LD,Bespoke lid 7500,12.25,7500,52.6871247,-0.3153339
N0072,Norwest,PE6 8LD,Bespoke base 13000,9.65,13000,52.6871247,-0.3153339
N0072,Norwest,PE6 8LD,Bespoke lid 13000,9.65,13000,52.6871247,-0.3153339
N0072,Norwest,PE6 8LD,Bespoke base 7500 - recost,12.25,7500,52.6871247,-0.3153339
N0072,Norwest,PE6 8LD,Bespoke lid 7500 - recost,12.25,7500,52.6871247,-0.3153339
O0042,Oakland Park,RG18 9XX,Box023 base,43.33333333,12000,51.4494444,-1.310565967
O0042,Oakland Park,RG18 9XX,Bo023 lid,43.33333333,12000,51.4494444,-1.310565967
O0042,Oakland Park,RG18 9XX,Box F501base,36.11,,51.4494444,-1.310565967
O0042,Oakland Park,RG18 9XX,Box F501lid,36.11,,51.4494444,-1.310565967
Retail or Wholesale?,Ocean Fish,PL26 8LX,DWB Base 102,47.92857143,2500,50.42067,-4.8289
Retail or Wholesale?,Ocean Fish,PL26 8LX,Lid 102,47.92857143,2500,50.42067,-4.8289
